G,element_length,p,f_int[0]
132541.8423831238,2,70,1.8990187582825677e+03
132541.8423831238,3,70,9.696103918189532e+02
132541.8423831238,1,70,2.7999999999999927e+03
132541.8423831238,2,70,1.8990187582825758e+03
132541.8423831238,3,70,9.696103918189461e+02
132541.8423831238,1,70,2.80000000000001e+03
132541.8423831238,2,70,1.8990187582825686e+03
132541.8423831238,3,70,9.696103918189607e+02
132541.8423831238,1,70,2.7999999999999945e+03
132541.8423831238,2,70,1.8990187582825788e+03
132541.8423831238,3,70,9.696103918189488e+02
132541.8423831238,1,70,2.8000000000000005e+03
132541.8423831238,2,70,1.8990187582825677e+03
132541.8423831238,3,70,9.696103918189532e+02
132541.8423831238,1,70,2.7999999999999927e+03
132541.8423831238,2,70,1.8990187582825758e+03
132541.8423831238,3,70,9.696103918189461e+02
132541.8423831238,1,70,2.80000000000001e+03
132541.8423831238,2,70,1.8990187582825686e+03
132541.8423831238,3,70,9.696103918189607e+02
132541.8423831238,1,70,2.7999999999999945e+03
132541.8423831238,2,70,1.8990187582825788e+03
132541.8423831238,3,70,9.696103918189488e+02
132541.8423831238,1,70,2.8000000000000005e+03
132541.8423831238,2,70,1.8990187582825677e+03
132541.8423831238,3,70,9.696103918189532e+02
132541.8423831238,1,70,2.7999999999999927e+03
132541.8423831238,2,70,1.8990187582825758e+03
132541.8423831238,3,70,9.696103918189461e+02
132541.8423831238,1,70,2.80000000000001e+03
132541.8423831238,2,70,1.8990187582825686e+03
132541.8423831238,3,70,9.696103918189607e+02
132541.8423831238,1,70,2.7999999999999945e+03
132541.8423831238,2,70,1.8990187582825788e+03
132541.8423831238,3,70,9.696103918189488e+02
132541.8423831238,1,70,2.8000000000000005e+03
132541.8423831238,2,70,1.8990187582825677e+03
132541.8423831238,3,70,9.696103918189532e+02
48591.23441413997,1,35.0,7.000000000000024e+02
48591.23441413997,2,35.0,4.7475468957064527e+02
48591.23441413997,3,35.0,2.4240259795473816e+02
48591.23441413997,1,52.5,1.400000000000001e+03
48591.23441413997,2,52.5,9.495093791412887e+02
48591.23441413997,3,52.5,4.848051959094766e+02
48591.23441413997,1,70,2.100000000000001e+03
48591.23441413997,2,70,1.4242640687119294e+03
48591.23441413997,3,70,7.272077938642137e+02
48591.23441413997,1,70,2.7999999999999977e+03
48591.23441413997,2,70,1.8990187582825752e+03
48591.23441413997,3,70,9.696103918189546e+02
48591.23441413997,1,70,2.800000000000005e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189535e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
48591.23441413997,1,70,2.799999999999999e+03
48591.23441413997,2,70,1.8990187582825702e+03
48591.23441413997,3,70,9.696103918189534e+02
120286.83851245933,1,35.0,6.999999999999993e+02
120286.83851245933,2,35.0,4.747546895706419e+02
120286.83851245933,3,35.0,2.4240259795473833e+02
120286.83851245933,1,52.5,1.3999999999999948e+03
120286.83851245933,2,52.5,9.495093791412876e+02
120286.83851245933,3,52.5,4.848051959094751e+02
120286.83851245933,1,70,2.1000000000000014e+03
120286.83851245933,2,70,1.4242640687119242e+03
120286.83851245933,3,70,7.272077938642149e+02
120286.83851245933,1,70,2.799999999999999e+03
120286.83851245933,2,70,1.8990187582825702e+03
120286.83851245933,3,70,9.69610391818948e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
120286.83851245933,1,70,2.799999999999998e+03
120286.83851245933,2,70,1.8990187582825715e+03
120286.83851245933,3,70,9.696103918189542e+02
76911.1914408196,1,35.0,6.999999999999997e+02
76911.1914408196,2,35.0,4.747546895706457e+02
76911.1914408196,3,35.0,2.424025979547427e+02
76911.1914408196,1,52.5,1.4000000000000057e+03
76911.1914408196,2,52.5,9.495093791412803e+02
76911.1914408196,3,52.5,4.8480519590948325e+02
76911.1914408196,1,70,2.099999999999997e+03
76911.1914408196,2,70,1.4242640687119303e+03
76911.1914408196,3,70,7.272077938642166e+02
76911.1914408196,1,70,2.8000000000000164e+03
76911.1914408196,2,70,1.8990187582825733e+03
76911.1914408196,3,70,9.6961039181895e+02
76911.1914408196,1,70,2.799999999999999e+03
76911.1914408196,2,70,1.8990187582825715e+03
76911.1914408196,3,70,9.696103918189602e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
76911.1914408196,1,70,2.7999999999999945e+03
76911.1914408196,2,70,1.8990187582825804e+03
76911.1914408196,3,70,9.696103918189494e+02
166182.19305397267,1,35.0,7.000000000000003e+02
166182.19305397267,2,35.0,4.7475468957064544e+02
166182.19305397267,3,35.0,2.4240259795473955e+02
166182.19305397267,1,52.5,1.4000000000000016e+03
166182.19305397267,2,52.5,9.495093791412872e+02
166182.19305397267,3,52.5,4.848051959094787e+02
166182.19305397267,1,70,2.100000000000002e+03
166182.19305397267,2,70,1.4242640687119285e+03
166182.19305397267,3,70,7.272077938642167e+02
166182.19305397267,1,70,2.799999999999999e+03
166182.19305397267,2,70,1.8990187582825756e+03
166182.19305397267,3,70,9.6961039181895e+02
166182.19305397267,1,70,2.800000000000006e+03
166182.19305397267,2,70,1.8990187582825704e+03
166182.19305397267,3,70,9.69610391818955e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825672e+03
166182.19305397267,3,70,9.696103918189567e+02
166182.19305397267,1,70,2.8000000000000014e+03
166182.19305397267,2,70,1.8990187582825738e+03
166182.19305397267,3,70,9.696103918189488e+02
166182.19305397267,1,70,2.8000000000000014e+03
166182.19305397267,2,70,1.8990187582825702e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.7999999999999955e+03
166182.19305397267,2,70,1.8990187582825738e+03
166182.19305397267,3,70,9.69610391818953e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
166182.19305397267,1,70,2.800000000000001e+03
166182.19305397267,2,70,1.8990187582825731e+03
166182.19305397267,3,70,9.696103918189525e+02
20923.737677411984,1,35.0,6.999999999999985e+02
20923.737677411984,2,35.0,4.7475468957064015e+02
20923.737677411984,3,35.0,2.4240259795473693e+02
20923.737677411984,1,52.5,1.3999999999999945e+03
20923.737677411984,2,52.5,9.495093791412834e+02
20923.737677411984,3,52.5,4.8480519590947387e+02
20923.737677411984,1,70,2.1e+03
20923.737677411984,2,70,1.4242640687119238e+03
20923.737677411984,3,70,7.272077938642137e+02
20923.737677411984,1,70,2.800000000000001e+03
20923.737677411984,2,70,1.899018758282569e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.799999999999993e+03
20923.737677411984,2,70,1.8990187582825731e+03
20923.737677411984,3,70,9.696103918189522e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.899018758282574e+03
20923.737677411984,3,70,9.696103918189503e+02
20923.737677411984,1,70,2.8000000000000005e+03
20923.737677411984,2,70,1.8990187582825683e+03
20923.737677411984,3,70,9.696103918189555e+02
88023.0772296794,1,35.0,6.99999999999984e+02
88023.0772296794,2,35.0,4.7475468957063515e+02
88023.0772296794,3,35.0,2.4240259795472505e+02
88023.0772296794,1,52.5,1.3999999999999905e+03
88023.0772296794,2,52.5,9.495093791412875e+02
88023.0772296794,3,52.5,4.848051959094673e+02
88023.0772296794,1,70,2.099999999999971e+03
88023.0772296794,2,70,1.4242640687118978e+03
88023.0772296794,3,70,7.272077938642175e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825738e+03
88023.0772296794,3,70,9.696103918189627e+02
88023.0772296794,1,70,2.800000000000002e+03
88023.0772296794,2,70,1.8990187582825647e+03
88023.0772296794,3,70,9.696103918189336e+02
88023.0772296794,1,70,2.80000000000003e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189693e+02
88023.0772296794,1,70,2.800000000000002e+03
88023.0772296794,2,70,1.8990187582825424e+03
88023.0772296794,3,70,9.696103918189588e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189553e+02
88023.0772296794,1,70,2.799999999999979e+03
88023.0772296794,2,70,1.8990187582825704e+03
88023.0772296794,3,70,9.696103918189548e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189553e+02
88023.0772296794,1,70,2.799999999999979e+03
88023.0772296794,2,70,1.8990187582825704e+03
88023.0772296794,3,70,9.696103918189548e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189553e+02
88023.0772296794,1,70,2.799999999999979e+03
88023.0772296794,2,70,1.8990187582825704e+03
88023.0772296794,3,70,9.696103918189548e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189553e+02
88023.0772296794,1,70,2.799999999999979e+03
88023.0772296794,2,70,1.8990187582825704e+03
88023.0772296794,3,70,9.696103918189548e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189553e+02
88023.0772296794,1,70,2.799999999999979e+03
88023.0772296794,2,70,1.8990187582825704e+03
88023.0772296794,3,70,9.696103918189548e+02
88023.0772296794,1,70,2.7999999999999936e+03
88023.0772296794,2,70,1.8990187582825768e+03
88023.0772296794,3,70,9.696103918189553e+02
88023.0772296794,1,70,2.799999999999979e+03
88023.0772296794,2,70,1.8990187582825704e+03
88023.0772296794,3,70,9.696103918189548e+02
65007.242379166826,1,35.0,7.000000000000001e+02
65007.242379166826,2,35.0,4.747546895706441e+02
65007.242379166826,3,35.0,2.4240259795473787e+02
65007.242379166826,1,52.5,1.3999999999999995e+03
65007.242379166826,2,52.5,9.495093791412882e+02
65007.242379166826,3,52.5,4.8480519590947773e+02
65007.242379166826,1,70,2.1000000000000014e+03
65007.242379166826,2,70,1.4242640687119306e+03
65007.242379166826,3,70,7.272077938642127e+02
65007.242379166826,1,70,2.799999999999996e+03
