eps11,eps22,epspk11,epspk22,Alpha_k11,Alpha_k22,alpha_k,epspk_out11,epspk_out22,Alpha_k_out11,Alpha_k_out22,alpha_k_out,sigma_out11,sigma_out22,C_out11,C_out12,C_out22,C_out23,C_out44
0.04465517241379308,-0.021609289077927987,0.040043193330706314,-0.020021596665353157,0.04004319333070631,-0.020021596665353157,0.040043193330706314,0.040429895184566286,-0.020214947592283143,0.04042989518456628,-0.020214947592283143,0.040429895184566286,887.3082181376265,-2.8421709430404007e-13,212931.90716054197,202357.5758314937,267476.12651854235,147813.3564734934,59831.38502252448
0.0459310344827586,-0.021609289077927987,0.040429895184566286,-0.020214947592283143,0.04042989518456628,-0.020214947592283143,0.040429895184566286,0.04122350625794314,-0.02061175312897157,0.04122350625794313,-0.02061175312897157,0.04122350625794314,1158.979961756249,258.18035537121557,212931.907160542,202357.5758314937,255825.72308191538,159463.75991012034,48180.98158589751
0.0459310344827586,-0.022230976758316867,0.04122350625794314,-0.02061175312897157,0.04122350625794313,-0.02061175312897157,0.04122350625794314,0.04161020811180311,-0.020805104055901556,0.041610208111803104,-0.020805104055901556,0.04161020811180311,907.3735379006525,-2.8421709430404007e-13,212931.907160542,202357.5758314937,267594.68855071993,147694.7944413158,59949.94705470207
0.047206896551724116,-0.022230976758316867,0.04161020811180311,-0.020805104055901556,0.041610208111803104,-0.020805104055901556,0.04161020811180311,0.042403819185179964,-0.021201909592589982,0.04240381918517996,-0.021201909592589982,0.042403819185179964,1179.045281519275,258.18035537121574,212931.90716054203,202357.5758314937,255975.57262961523,159313.91036242052,48330.83113359735
0.047206896551724116,-0.022852664438705747,0.042403819185179964,-0.021201909592589982,0.04240381918517996,-0.021201909592589982,0.042403819185179964,0.042790521039039936,-0.021395260519519968,0.04279052103903993,-0.021395260519519968,0.042790521039039936,927.4388576636786,-1.7053025658242404e-13,212931.907160542,202357.5758314937,267711.7889465387,147577.69404549705,60067.047450520804
0.04848275862068963,-0.022852664438705747,0.042790521039039936,-0.021395260519519968,0.04279052103903993,-0.021395260519519968,0.042790521039039936,0.04358413211241678,-0.02179206605620839,0.043584132112416775,-0.02179206605620839,0.04358413211241678,1199.110601282301,258.1803553712158,212931.907160542,202357.5758314937,256123.96954985647,159165.51344217928,48479.2280538386
0.04848275862068963,-0.023474352119094627,0.04358413211241678,-0.02179206605620839,0.043584132112416775,-0.02179206605620839,0.04358413211241678,0.043970833966276754,-0.021985416983138377,0.04397083396627675,-0.021985416983138377,0.043970833966276754,947.5041774267046,-1.1368683772161603e-13,212931.90716054203,202357.5758314937,267827.45456906076,147462.02842297498,60182.713073042876
0.04975862068965515,-0.023474352119094627,0.043970833966276754,-0.021985416983138377,0.04397083396627675,-0.021985416983138377,0.043970833966276754,0.04476444503965361,-0.022382222519826803,0.0447644450396536,-0.022382222519826803,0.04476444503965361,1219.175921045327,258.18035537121585,212931.90716054203,202357.5758314937,256270.93486320437,159018.54812883137,48626.193367186504
0.04975862068965515,-0.024096039799483507,0.04476444503965361,-0.022382222519826803,0.0447644450396536,-0.022382222519826803,0.04476444503965361,0.04515114689351357,-0.022575573446756786,0.045151146893513565,-0.022575573446756786,0.04515114689351357,967.5694971897306,0.0,212931.90716054203,202357.5758314937,267941.7116270771,147347.77136495867,60296.97013105921
0.05,-0.024096039799483507,0.04515114689351357,-0.022575573446756786,0.045151146893513565,-0.022575573446756786,0.04515114689351357,0.045301289529017325,-0.022650644764508662,0.04530128952901731,-0.02265064476450866,0.045301289529017325,1018.9668540905568,48.844932097262415,212931.90716054203,202357.5758314937,278043.8471475492,137245.63584448653,70399.10565153132
0.05,-0.0242136563876652,0.045301289529017325,-0.022650644764508662,0.04530128952901731,-0.02265064476450866,0.045301289529017325,0.045374449339207056,-0.022687224669603528,0.04537444933920704,-0.022687224669603524,0.045374449339207056,971.3656387665201,4.547473508864641e-13,212931.90716054203,202357.5758314937,282167.58433002507,133121.8986620107,74522.84283400717
0.0014310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.00010223998512872956,-5.111999256436478e-05,0.00010223998512872954,-5.111999256436476e-05,0.00010223998512872954,429.1167996150965,227.37871986790816,212931.90716054203,202357.5758314937,278131.54044383066,137157.9425482051,70486.7989478128
0.0014310344827586207,-0.0005475186085371411,0.00010223998512872956,-5.111999256436478e-05,0.00010223998512872954,-5.111999256436476e-05,0.00010223998512872954,0.00044280723074586044,-0.00022140361537293022,0.00044280723074586044,-0.00022140361537293022,0.00044280723074586044,207.52772292267963,-2.842170943040401e-14,212931.90716054203,202357.5758314937,264377.4202923718,150912.06269966392,56732.678796353954
0.0028620689655172414,-0.0005475186085371411,0.00044280723074586044,-0.00022140361537293022,0.00044280723074586044,-0.00022140361537293022,0.00044280723074586044,0.00133293856980368,-0.0006664692849018399,0.0013329385698036798,-0.0006664692849018398,0.0013329385698036798,512.2406245489725,289.58066886231,212931.907160542,202357.5758314937,247599.06488993915,167690.4181020966,39954.32339392128
0.0028620689655172414,-0.0012448169527571017,0.00133293856980368,-0.0006664692849018399,0.0013329385698036798,-0.0006664692849018398,0.0013329385698036798,0.0017666717302141882,-0.0008833358651070941,0.001766671730214188,-0.000883335865107094,0.0017666717302141882,230.03341941364118,-1.4210854715202004e-14,212931.90716054203,202357.5758314937,260662.24851693033,154627.23447510542,53017.50702091246
0.004293103448275862,-0.0012448169527571017,0.0017666717302141882,-0.0008833358651070941,0.001766671730214188,-0.000883335865107094,0.0017666717302141882,0.0026568030692720075,-0.0013284015346360038,0.002656803069272007,-0.0013284015346360035,0.0026568030692720075,534.7463210399341,289.58066886230995,212931.907160542,202357.5758314937,247839.4521864935,167450.03080554225,40194.710690475615
0.004293103448275862,-0.001942115296977062,0.0026568030692720075,-0.0013284015346360038,0.002656803069272007,-0.0013284015346360035,0.0026568030692720075,0.0030905362296825153,-0.0015452681148412576,0.003090536229682515,-0.0015452681148412574,0.0030905362296825153,252.5391159046028,8.526512829121202e-14,212931.90716054203,202357.5758314937,260879.91605421528,154409.56693782046,53235.17455819741
0.005724137931034483,-0.0019421152969770622,0.0030905362296825153,-0.0015452681148412576,0.003090536229682515,-0.0015452681148412574,0.0030905362296825153,0.003980667568740335,-0.0019903337843701673,0.003980667568740334,-0.0019903337843701673,0.003980667568740335,557.2520175308956,289.58066886230995,212931.90716054203,202357.5758314937,248076.89372740412,167212.58926463162,40432.15223138625
0.005724137931034483,-0.0026394136411970227,0.003980667568740335,-0.0019903337843701673,0.003980667568740334,-0.0019903337843701673,0.003980667568740335,0.004414400729150844,-0.0022072003645754214,0.004414400729150843,-0.0022072003645754214,0.004414400729150843,275.0448123955643,-2.842170943040401e-14,212931.907160542,202357.5758314937,261093.95960417035,154195.5233878654,53449.21810815247
0.0071551724137931035,-0.0026394136411970227,0.004414400729150844,-0.0022072003645754214,0.004414400729150843,-0.0022072003645754214,0.004414400729150843,0.0053045320682086625,-0.002652266034104331,0.005304532068208662,-0.002652266034104331,0.005304532068208662,579.7577140218573,289.58066886230995,212931.90716054203,202357.5758314937,248311.44332977635,166978.0396622594,40666.70183375848
0.0071551724137931035,-0.0033367119854169833,0.0053045320682086625,-0.002652266034104331,0.005304532068208662,-0.002652266034104331,0.005304532068208662,0.0057382652286191715,-0.0028691326143095853,0.005738265228619171,-0.0028691326143095853,0.005738265228619171,297.55050888652573,-1.1368683772161603e-13,212931.90716054203,202357.5758314937,261304.46892426032,153985.01406777542,53659.72742824244
0.008586206896551724,-0.003336711985416983,0.0057382652286191715,-0.0028691326143095853,0.005738265228619171,-0.0028691326143095853,0.005738265228619171,0.0066283965676769896,-0.0033141982838384948,0.006628396567676989,-0.0033141982838384948,0.006628396567676989,602.2634105128188,289.5806688623099,212931.90716054203,202357.5758314937,248543.15350771084,166746.3294843249,40898.41201169297
0.008586206896551724,-0.004034010329636943,0.0066283965676769896,-0.0033141982838384948,0.006628396567676989,-0.0033141982838384948,0.006628396567676989,0.007062129728087498,-0.003531064864043749,0.007062129728087497,-0.003531064864043749,0.007062129728087497,320.0562053774876,1.4210854715202004e-13,212931.90716054203,202357.5758314937,261511.5308321182,153777.9521599175,53866.78933610032
0.010017241379310345,-0.004034010329636944,0.007062129728087498,-0.003531064864043749,0.007062129728087497,-0.003531064864043749,0.007062129728087497,0.007952261067145317,-0.003976130533572659,0.007952261067145317,-0.003976130533572659,0.007952261067145317,624.7691070037804,289.5806688623099,212931.90716054197,202357.5758314937,248772.0755115014,166517.40748053434,41127.33401548353
0.010017241379310345,-0.004731308673856904,0.007952261067145317,-0.003976130533572659,0.007952261067145317,-0.003976130533572659,0.007952261067145317,0.008385994227555826,-0.004192997113777913,0.008385994227555826,-0.004192997113777913,0.008385994227555826,342.561901868449,-8.526512829121202e-14,212931.907160542,202357.5758314937,261715.22932492843,153574.25366710732,54070.48782891056
0.011448275862068966,-0.004731308673856904,0.008385994227555826,-0.004192997113777913,0.008385994227555826,-0.004192997113777913,0.008385994227555826,0.009276125566613645,-0.004638062783306822,0.009276125566613645,-0.004638062783306822,0.009276125566613645,647.2748034947418,289.5806688623099,212931.90716054203,202357.5758314937,248998.25936542626,166291.22362660948,41353.51786940838
0.011448275862068966,-0.005428607018076865,0.009276125566613645,-0.004638062783306822,0.009276125566613645,-0.004638062783306822,0.009276125566613645,0.009709858727024154,-0.004854929363512077,0.009709858727024154,-0.004854929363512077,0.009709858727024154,365.0675983594105,-7.105427357601002e-14,212931.90716054203,202357.5758314937,261915.64569303914,153373.83729899657,54270.90419702128
0.012879310344827586,-0.005428607018076865,0.009709858727024154,-0.004854929363512077,0.009709858727024154,-0.004854929363512077,0.009709858727024154,0.010599990066081973,-0.005299995033040987,0.010599990066081973,-0.005299995033040987,0.010599990066081972,669.7804999857035,289.58066886230995,212931.90716054203,202357.5758314937,249221.7539041909,166067.7290878448,41577.012408173054
0.012879310344827586,-0.006125905362296825,0.010599990066081973,-0.005299995033040987,0.010599990066081973,-0.005299995033040987,0.010599990066081972,0.01103372322649248,-0.00551686161324624,0.01103372322649248,-0.00551686161324624,0.011033723226492478,387.573294850372,-5.684341886080802e-14,212931.90716054203,202357.5758314937,262112.85862812685,153176.6243639089,54468.11713210898
0.014310344827586207,-0.006125905362296825,0.01103372322649248,-0.00551686161324624,0.01103372322649248,-0.00551686161324624,0.011033723226492478,0.0119238545655503,-0.00596192728277515,0.0119238545655503,-0.00596192728277515,0.011923854565550299,692.286196476665,289.5806688623099,212931.907160542,202357.5758314937,249442.60680807935,165846.8761839564,41797.86531206147
0.014310344827586207,-0.006823203706516786,0.0119238545655503,-0.00596192728277515,0.0119238545655503,-0.00596192728277515,0.011923854565550299,0.012357587725960809,-0.006178793862980404,0.012357587725960809,-0.006178793862980404,0.012357587725960807,410.0789913413336,-5.684341886080802e-14,212931.90716054203,202357.5758314937,262306.94432621467,152982.53866582105,54662.20283019682
0.015741379310344826,-0.006823203706516786,0.012357587725960809,-0.006178793862980404,0.012357587725960809,-0.006178793862980404,0.012357587725960807,0.013247719065018627,-0.006623859532509314,0.013247719065018627,-0.006623859532509314,0.013247719065018626,714.7918929676262,289.58066886230955,212931.90716054203,202357.5758314937,249660.8646368659,165628.61835516983,42016.12314084803
0.015741379310344826,-0.007520502050736745,0.013247719065018627,-0.006623859532509314,0.013247719065018627,-0.006623859532509314,0.013247719065018626,0.013681452225429134,-0.006840726112714567,0.013681452225429132,-0.006840726112714566,0.01368145222542913,432.5846878322956,2.8421709430404007e-13,212931.90716054203,202357.5758314937,262497.97658583,152791.5064062057,54853.23508981214
0.01717241379310345,-0.007520502050736746,0.013681452225429134,-0.006840726112714567,0.013681452225429132,-0.006840726112714566,0.01368145222542913,0.014571583564486955,-0.007285791782243477,0.014571583564486953,-0.007285791782243476,0.014571583564486951,737.2975894585882,289.58066886231006,212931.90716054203,202357.5758314937,249876.57286253828,165412.91012949747,42231.83136652041
0.01717241379310345,-0.008217800394956707,0.014571583564486955,-0.007285791782243477,0.014571583564486953,-0.007285791782243476,0.014571583564486951,0.015005316724897464,-0.007502658362448732,0.015005316724897463,-0.007502658362448731,0.015005316724897461,455.0903843232568,-8.526512829121202e-14,212931.907160542,202357.5758314937,262686.0269015634,152603.45609047235,55041.28540554552
0.01860344827586207,-0.008217800394956707,0.015005316724897464,-0.007502658362448732,0.015005316724897463,-0.007502658362448731,0.015005316724897461,0.015895448063955285,-0.007947724031977643,0.01589544806395528,-0.00794772403197764,0.01589544806395528,759.80328594955,289.58066886231023,212931.90716054203,202357.5758314937,250089.77590088142,165199.7070911543,42445.03440486356
0.01860344827586207,-0.00891509873917667,0.015895448063955285,-0.007947724031977643,0.01589544806395528,-0.00794772403197764,0.01589544806395528,0.016329181224365795,-0.008164590612182897,0.01632918122436579,-0.008164590612182896,0.01632918122436579,477.59608081421834,-1.4210854715202004e-13,212931.90716054197,202357.57583149374,262871.1645532827,152418.31843875302,55226.42305726489
0.020034482758620693,-0.008915098739176668,0.016329181224365795,-0.008164590612182897,0.01632918122436579,-0.008164590612182896,0.01632918122436579,0.01721931256342361,-0.008609656281711805,0.017219312563423607,-0.008609656281711803,0.017219312563423607,782.3089824405118,289.5806688623106,212931.90716054206,202357.57583149368,250300.5171419662,164988.9658500695,42655.77564594834
